,Cust_ID,Staff_ID,Amt,Prod,date
8109,88,118,45000,G,11-Aug-19
8110,153,64,13500,C,9-Jul-21
8111,277,260,13000,G,28-Feb-20
8112,247,165,10000,H,14-Mar-19
8113,192,71,27000,G,22-Jan-20
8114,195,14,25000,A,28-Apr-20
8115,227,24,24000,E,23-Dec-19
8116,133,70,11000,H,5-Jul-21
8117,214,33,6500,G,27-Aug-19
8118,331,283,44000,D,13-Sep-21
8119,226,220,8000,H,20-Aug-19
8120,239,177,2000,B,27-Jul-21
8121,154,2,20000,D,2-Nov-20
8122,324,233,11500,G,26-Jan-19
8123,137,43,8500,B,7-Jan-20
8124,335,225,39000,F,12-Apr-21
8125,188,168,49000,B,25-May-21
8126,320,109,21500,G,8-Dec-20
8127,342,191,15000,J,28-Jul-19
8128,316,265,25000,I,2-Sep-21
8129,321,273,14500,J,27-Jul-21
8130,400,175,29000,E,4-Dec-19
8131,226,116,39500,D,28-Mar-21
8132,335,66,31500,H,4-Jul-19
8133,184,134,36000,I,21-Apr-20
8134,254,196,10500,E,26-Sep-21
8135,216,69,34500,G,31-May-21
8136,355,68,27500,F,9-Mar-20
8137,7,227,41000,F,30-Sep-19
8138,357,67,43000,F,6-Apr-19
8139,32,67,18500,A,2-Sep-20
8140,315,255,18000,B,29-Sep-20
8141,243,5,34000,E,14-Feb-21
8142,285,31,1000,B,5-Aug-20
8143,201,243,13000,F,20-Apr-21
8144,165,167,34000,I,21-Oct-20
8145,45,198,10500,D,2-Nov-19
8146,158,94,39000,B,27-Jun-19
8147,22,254,12500,E,17-May-20
8148,400,253,14000,E,26-Sep-19
8149,83,28,46500,E,21-Sep-19
8150,296,186,33000,C,18-Jan-19
8151,358,95,18000,I,21-Jan-21
8152,196,5,27000,J,31-Jan-21
8153,70,295,46500,F,23-Mar-20
8154,184,63,10000,G,27-Jan-21
8155,162,9,28500,D,23-Jun-19
8156,288,271,2500,E,13-Dec-20
8157,103,77,40000,C,22-Mar-20
8158,211,9,48000,A,18-May-20
8159,180,63,9500,F,9-Feb-21
8160,310,88,16000,F,30-May-19
8161,2,13,39500,G,8-Feb-19
8162,63,48,23000,H,24-Aug-19
8163,361,34,6000,H,27-Jul-19
8164,212,278,14000,B,17-Feb-21
8165,163,204,25000,H,14-Oct-20
8166,323,91,40000,D,8-Aug-21
8167,310,150,500,I,23-Feb-19
8168,19,300,5500,G,20-Nov-20
8169,309,218,4500,B,9-Sep-20
8170,169,248,9500,C,13-Aug-19
8171,80,95,18000,A,6-Jan-21
8172,342,111,45000,C,31-Jan-21
8173,306,44,43000,J,22-Feb-19
8174,330,191,29500,J,16-Apr-20
8175,324,98,13500,E,26-Feb-20
8176,344,114,30500,G,23-Apr-20
8177,225,95,26500,G,2-Sep-21
8178,85,164,34000,G,25-Apr-19
8179,126,179,47500,E,18-Apr-20
8180,34,145,45000,A,9-May-21
8181,330,290,37500,C,5-Sep-19
8182,154,83,2500,H,21-Nov-20
8183,63,179,10000,E,8-Jul-20
8184,369,167,17000,C,4-May-19
8185,391,263,37000,D,24-Apr-19
8186,378,91,29500,B,19-Apr-21
8187,185,269,19000,D,23-Feb-19
8188,277,140,26000,D,23-Sep-20
8189,131,221,1000,C,10-Aug-21
8190,197,246,47000,I,8-Mar-19
8191,54,280,28500,B,24-Sep-19
8192,82,62,20000,I,26-Jan-20
8193,60,136,18500,C,25-Apr-20
8194,26,149,28500,D,31-Aug-19
8195,164,72,7500,A,7-Sep-21
8196,98,215,45500,E,10-Apr-20
8197,88,229,11500,D,15-Dec-19
8198,260,219,21000,I,15-Apr-20
8199,311,160,17500,F,15-Oct-20
8200,357,94,14000,I,1-Nov-19
8201,107,243,37000,J,13-Jun-19
8202,252,295,21500,A,22-Jul-20
8203,137,16,12500,E,16-Jun-20
8204,281,133,43000,C,19-May-20
8205,198,243,17000,I,12-Jan-19
8206,244,194,16500,I,10-Mar-19
8207,191,84,39000,E,9-Aug-21
8208,167,245,13000,A,29-Jun-20
8209,61,184,10000,G,29-Sep-20
8210,160,231,18500,E,2-Apr-20
8211,225,112,7500,J,8-Feb-21
8212,141,197,4000,I,30-Aug-20
8213,319,191,39000,I,16-Nov-19
8214,356,125,30500,F,25-Sep-21
8215,316,109,9000,H,25-Aug-20
8216,343,256,43000,H,1-Nov-19
8217,353,5,5500,I,11-Nov-19
8218,56,85,4500,F,17-Nov-20
8219,12,11,11500,G,16-Dec-19
8220,362,258,4000,B,3-Feb-20
8221,375,53,17500,D,13-Oct-20
8222,7,258,9000,D,2-Dec-20
8223,200,298,9000,F,12-Apr-20
8224,93,9,43000,C,16-Dec-20
8225,220,75,9500,C,24-Nov-20
8226,190,210,29500,F,25-Jan-20
8227,312,132,40500,A,23-May-19
8228,278,39,23000,I,23-Aug-20
8229,113,11,6500,H,31-Aug-20
8230,368,136,18500,C,18-Dec-20
8231,175,88,20500,D,9-May-21
8232,184,204,11000,A,28-Jun-20
8233,196,122,31500,A,27-Feb-20
8234,251,115,6000,E,8-Mar-19
8235,198,244,34500,H,20-Feb-19
8236,311,158,16500,B,29-Dec-20
8237,183,226,27000,F,7-Jul-20
8238,48,85,23500,E,21-Mar-21
8239,37,21,37000,D,31-Jul-20
8240,71,160,33000,G,8-Oct-20
8241,275,9,48500,E,14-Jun-19
8242,349,39,44000,H,28-Mar-20
8243,337,140,34000,I,6-Jun-20
8244,218,272,43500,H,30-Jul-19
8245,73,149,47500,E,4-Dec-19
8246,396,224,19500,G,1-Nov-20
8247,86,173,500,D,5-Jul-21
8248,397,258,7000,G,4-Sep-21
8249,331,8,26500,J,19-Aug-20
8250,389,280,12500,D,2-Apr-20
8251,188,87,28500,C,19-Oct-20
8252,46,18,29500,C,4-Nov-19
8253,31,230,40000,G,13-Aug-20
8254,286,286,43000,J,7-Nov-19
8255,242,298,49000,F,15-Oct-20
8256,25,14,12500,D,2-Jan-20
8257,218,206,16000,G,1-Oct-19
8258,284,207,26000,E,23-Feb-19
8259,121,106,15500,I,26-Sep-21
8260,99,194,37500,D,28-Aug-21
8261,398,218,4500,G,20-Aug-20
8262,316,111,15000,A,21-Sep-19
8263,170,3,39500,I,6-May-20
8264,75,210,24500,A,5-Jan-19
8265,183,264,1500,J,15-Mar-21
8266,334,250,29000,E,25-Jun-20
8267,274,86,22500,C,13-Aug-21
8268,324,49,40500,C,3-Jul-21
8269,144,155,35500,C,18-Jan-21
8270,146,244,6000,A,18-May-19
8271,382,121,41000,J,5-Jun-20
8272,279,67,14500,E,2-Jan-20
8273,377,44,38500,H,1-Sep-20
8274,360,168,20000,A,16-Jan-20
8275,125,281,2000,G,27-Dec-20
8276,327,229,7500,G,22-Nov-19
8277,55,161,44500,G,1-Sep-21
8278,295,184,30500,C,16-Dec-20
8279,18,198,33000,G,30-May-21
8280,170,200,26500,E,26-Feb-20
8281,342,117,37000,G,9-Jan-19
8282,246,160,14500,E,15-May-19
8283,261,215,18500,H,6-Feb-21
8284,349,4,8500,D,2-Sep-19
8285,119,1,23000,I,23-Jun-19
8286,353,238,39500,B,2-Jul-21
8287,225,208,39000,B,27-Dec-20
8288,174,296,1000,H,17-Jul-21
8289,124,148,2000,J,22-Dec-19
8290,250,135,40500,H,26-Jan-19
8291,153,119,22500,I,1-Dec-19
8292,43,208,12500,C,20-Aug-19
8293,166,201,44500,B,7-Sep-20
8294,192,79,38500,F,17-Nov-20
8295,13,158,11000,H,23-Aug-21
8296,101,25,27000,A,22-Jan-20
8297,252,181,49000,A,23-Apr-20
8298,232,48,8000,B,8-Aug-21
8299,52,24,20500,G,13-Jan-19
8300,109,57,43000,J,19-Aug-19
8301,297,157,6000,F,30-Oct-19
8302,80,114,34000,D,30-Jan-21
8303,265,217,43000,A,5-Jan-19
8304,309,256,12000,H,23-Apr-21
8305,43,251,31000,E,15-Nov-19
8306,260,128,30000,I,4-Dec-19
8307,114,299,43000,C,1-Nov-20
8308,276,32,37000,A,9-Jan-19
8309,36,69,11000,I,20-Jul-19
8310,342,111,15500,B,22-Apr-21
8311,58,58,9500,G,5-Dec-19
8312,76,126,16500,D,23-Nov-20
8313,349,230,13500,F,7-Dec-19
8314,253,252,40500,J,6-Jan-20
8315,136,299,14500,H,11-Jan-19
8316,148,103,36500,E,25-Jul-20
8317,357,235,50000,C,25-Nov-20
8318,141,217,45000,E,5-Nov-20
8319,245,202,34000,H,31-Oct-19
8320,375,89,40000,B,15-Jan-21
8321,353,162,17000,F,1-Oct-20
8322,242,219,24500,F,23-Sep-19
8323,155,224,40000,H,15-Mar-20
8324,393,152,28000,D,1-Jan-20
8325,3,141,14000,C,26-Feb-21
8326,274,219,40500,F,10-Jul-20
8327,317,82,2000,E,1-Jul-20
8328,348,136,39000,C,1-Apr-21
8329,205,256,23500,A,3-Mar-19
8330,100,228,15000,E,27-Nov-19
8331,6,124,8500,I,17-Jan-20
8332,195,254,5500,A,27-Nov-20
8333,218,195,20000,F,15-Apr-19
8334,40,246,25500,D,5-May-20
8335,222,273,42000,B,18-Aug-19
8336,174,141,40500,A,2-Oct-19
8337,12,180,43000,F,1-Aug-20
8338,232,38,500,E,18-Aug-20
8339,154,147,14000,H,21-May-20
8340,100,230,46000,F,2-Jul-20
8341,231,222,5000,B,21-Feb-19
8342,270,284,43000,H,24-Feb-21
8343,91,28,12500,G,9-Jul-20
8344,394,1,6000,D,3-Mar-21
8345,62,275,7500,F,28-May-19
8346,81,268,38000,C,2-Sep-21
8347,52,131,4500,B,24-Aug-19
8348,135,263,41500,B,9-May-19
8349,282,158,44500,E,21-Oct-20
8350,15,72,11000,A,18-Jan-20
8351,295,111,8500,B,1-Sep-21
8352,6,113,3000,D,20-May-21
8353,340,299,12000,A,3-Aug-21
8354,39,157,22500,G,7-Jun-20
8355,369,85,11000,C,13-Jan-21
8356,298,288,9000,F,2-Feb-19
8357,189,51,46500,G,14-Jun-19
8358,83,159,31500,C,1-Feb-21
8359,259,159,28500,G,27-Feb-19
8360,27,277,47000,D,19-Jun-20
8361,310,43,6500,I,16-Aug-19
8362,89,175,7500,J,15-Apr-21
8363,368,128,31000,B,9-Jul-20
8364,104,40,50000,D,14-May-19
8365,362,226,5500,G,30-Mar-20
8366,143,232,500,H,14-Jun-21
8367,18,254,14000,D,30-Jun-20
8368,326,262,20500,B,10-Jul-19
8369,80,104,8000,G,7-Nov-20
8370,288,272,16000,A,20-Apr-20
8371,310,87,43500,H,11-Dec-20
8372,294,4,5500,E,21-Feb-20
8373,36,181,24000,I,3-Aug-20
8374,328,34,19500,D,24-Nov-19
8375,237,146,2000,E,31-Jul-20
8376,199,218,22000,B,29-May-21
8377,164,228,46000,J,14-Aug-19
8378,262,278,23000,B,16-Feb-20
8379,328,40,17000,D,4-Nov-19
8380,130,242,15500,B,1-Apr-20
8381,196,162,13500,I,11-Apr-19
8382,152,213,9500,F,25-Jun-20
8383,222,60,30000,H,17-Feb-20
8384,106,123,12000,G,2-Jan-19
8385,233,299,17500,B,5-Sep-21
8386,235,187,15000,G,23-Jul-20
8387,278,158,16000,I,29-May-21
8388,81,289,1000,G,18-Apr-20
8389,362,287,26500,I,22-Oct-20
8390,318,6,1000,C,4-Apr-20
8391,180,51,44500,C,14-Mar-20
8392,387,195,35500,I,12-May-20
8393,37,58,22500,B,27-Feb-21
8394,150,276,37000,I,1-May-21
8395,208,204,40500,H,4-Sep-21
8396,270,97,22000,B,19-Jun-20
8397,217,159,38500,D,24-Jan-20
8398,394,80,15000,I,8-Sep-19
8399,260,172,45500,G,17-Aug-20
8400,135,288,25000,D,17-Nov-19
8401,276,101,30000,B,13-Jan-19
8402,18,73,15000,C,15-Feb-19
8403,85,201,33000,C,20-Aug-20
8404,330,25,3500,F,7-Aug-19
8405,123,16,26500,I,30-May-20
8406,383,187,27500,I,16-Nov-20
8407,124,83,27000,H,6-Sep-21
8408,75,244,29000,J,1-Mar-19
8409,337,145,49500,D,12-Aug-19
8410,183,62,11500,I,17-Jun-20
8411,151,271,16000,C,24-Jun-21
8412,108,124,10000,B,18-Sep-19
8413,387,247,25500,H,27-Feb-20
8414,57,66,3500,A,8-Sep-20
8415,250,5,24500,E,16-Apr-21
8416,253,129,46500,E,7-Mar-19
8417,196,293,2000,F,15-Mar-21
8418,249,27,18000,C,7-Jul-21
8419,144,18,27000,G,31-Mar-19
8420,34,204,24000,G,22-Feb-21
8421,30,85,22000,J,29-Aug-21
8422,340,10,28500,B,15-Aug-21
8423,387,287,29500,G,22-Feb-20
8424,147,99,36000,G,28-Sep-19
8425,64,285,43000,E,25-Dec-20
8426,232,197,25000,G,5-Dec-19
8427,151,9,43000,F,29-Apr-20
8428,111,81,18000,H,13-Jul-20
8429,185,167,23000,F,1-Apr-20
8430,303,77,33000,H,6-Feb-20
8431,242,172,46000,J,10-Feb-20
8432,202,76,25500,C,26-Dec-19
8433,89,76,29500,F,30-Aug-21
8434,303,71,37000,E,27-Apr-21
8435,156,245,31000,E,19-May-21
8436,145,39,41000,H,1-Mar-20
8437,383,23,32000,I,15-Mar-20
8438,397,260,46500,H,31-Jul-20
8439,361,46,23500,D,6-Apr-21
8440,123,105,1000,A,1-Mar-20
8441,213,229,4500,D,4-Jan-21
8442,3,114,8000,J,7-Oct-19
8443,317,238,17500,H,1-Sep-20
8444,50,274,43000,A,13-Dec-20
8445,185,199,9500,D,5-Jan-21
8446,356,100,4500,D,15-Sep-20
8447,366,138,37500,H,4-Mar-20
8448,97,199,45000,C,29-Jun-19
8449,127,290,27500,A,26-Jul-19
8450,78,212,13000,H,10-Apr-19
8451,7,246,29500,A,24-Apr-19
8452,276,93,1000,C,16-Jun-19
8453,366,164,28500,C,21-Sep-21
8454,49,120,29000,A,13-Oct-19
8455,356,91,44500,H,17-Sep-20
8456,54,21,44500,G,4-Sep-20
8457,313,255,27000,I,15-Jul-21
8458,76,2,12000,G,3-Dec-19
8459,180,300,36000,A,14-Nov-20
8460,366,176,34000,G,18-Aug-19
8461,140,133,29000,D,19-Aug-19
8462,352,142,15000,B,22-Oct-19
8463,53,72,18500,I,25-Aug-21
8464,6,5,39000,C,14-Dec-19
8465,219,168,5500,D,25-Jul-20
8466,298,278,16000,A,30-Mar-19
8467,367,126,39500,A,8-Aug-21
8468,200,51,1000,I,27-May-21
8469,197,166,48500,B,5-Jul-20
8470,74,136,44000,H,11-Jun-19
8471,82,298,8000,C,21-Jun-19
8472,96,41,34000,E,20-Dec-19
8473,73,147,46000,I,23-Nov-19
8474,129,206,8500,E,29-Apr-19
8475,319,139,19500,G,2-Aug-21
8476,237,111,29000,J,28-Jul-19
8477,110,265,38000,D,5-Sep-19
8478,67,39,6000,D,7-Aug-19
8479,14,80,24500,C,10-Mar-20
8480,390,300,13000,C,21-Nov-19
8481,177,100,42500,F,13-Apr-20
8482,339,183,1500,J,2-Jul-19
8483,207,299,42500,H,2-Feb-21
8484,246,294,45500,A,30-Jan-20
8485,360,60,32500,A,7-Sep-21
8486,211,89,32000,F,24-Mar-21
8487,151,131,32000,E,25-Feb-19
8488,364,292,10000,A,29-Dec-20
8489,149,273,15000,F,19-Mar-19
8490,249,2,9500,E,6-May-20
8491,282,144,43500,C,2-Mar-20
8492,349,268,23500,D,15-Sep-21
8493,302,79,29000,C,3-Jul-21
8494,379,21,26500,I,13-Feb-19
8495,142,63,36500,D,11-Oct-19
8496,289,140,7500,H,18-Aug-20
8497,17,165,42500,F,15-Nov-19
8498,70,82,40500,H,5-Sep-19
8499,217,296,38500,A,25-Nov-20
8500,162,210,44000,C,24-Jul-20
8501,57,26,10500,H,20-Jul-20
8502,164,229,10000,E,20-Jun-21
8503,188,3,49000,C,28-Apr-20
8504,96,165,10000,E,20-Aug-21
8505,377,86,50000,A,18-Dec-19
8506,301,121,17500,J,27-Mar-21
8507,295,296,33000,H,16-Mar-21
8508,162,142,33500,F,9-Oct-19
8509,143,280,39000,F,8-Aug-19
8510,317,27,4000,H,23-May-20
8511,158,282,6000,J,7-Sep-20
8512,287,63,45000,A,19-Apr-20
8513,241,68,41000,J,7-Feb-19
8514,229,168,13500,B,1-Feb-21
8515,99,233,9500,D,11-Jan-20
8516,396,19,39500,B,21-Mar-21
8517,72,89,12000,F,23-Jun-19
8518,61,185,26500,D,22-Jun-20
8519,304,89,48500,J,11-Aug-19
8520,243,203,26000,I,6-Dec-20
8521,134,87,25500,I,18-Apr-21
8522,316,34,10500,B,8-Apr-21
8523,399,147,18000,J,25-Sep-21
8524,253,270,19000,F,29-Mar-19
8525,44,122,37000,B,19-Feb-21
8526,310,73,27500,I,5-Jul-19
8527,202,274,50000,G,7-Feb-19
8528,169,74,30500,C,7-Mar-21
8529,132,165,44500,G,25-Aug-21
8530,364,157,2000,H,11-May-19
8531,130,6,14500,D,3-Oct-20
8532,133,130,18000,C,12-Aug-21
8533,49,135,33500,E,24-Oct-20
8534,186,274,15000,B,24-Aug-20
8535,122,282,28000,B,7-Aug-20
8536,385,214,36500,I,16-Feb-20
8537,40,285,49500,E,3-Dec-19
8538,334,242,21500,C,19-Feb-19
8539,255,200,24000,I,21-Dec-20
8540,189,117,47000,G,20-Feb-20
8541,349,117,42500,J,3-Mar-20
8542,210,149,40000,H,26-Mar-21
8543,329,3,3000,A,16-Apr-20
8544,173,98,1000,F,31-May-20
8545,381,133,33000,F,22-Apr-19
8546,373,112,33500,D,16-Feb-21
8547,58,27,27500,J,24-Sep-19
8548,60,125,37000,E,18-May-20
8549,242,243,22500,E,18-Feb-21
8550,209,223,39000,C,21-Apr-19
8551,99,239,18500,B,13-Feb-19
8552,338,262,34500,I,24-Jun-20
8553,20,237,18500,B,2-Jul-19
8554,237,278,30000,B,31-Jan-21
8555,357,232,36000,G,3-Aug-19
8556,58,278,1500,D,15-Jun-20
8557,392,162,44000,C,11-Aug-20
8558,105,229,48000,C,5-Nov-19
8559,202,287,8000,F,31-Aug-19
8560,324,73,22500,B,6-Aug-19
8561,321,299,40000,F,2-Aug-20
8562,107,300,9500,H,15-Apr-21
8563,147,296,2000,A,9-Jun-19
8564,210,191,20000,E,17-Jul-19
8565,375,143,34500,A,14-Nov-20
8566,280,105,24500,J,14-Apr-20
8567,10,70,10000,J,26-Mar-19
8568,311,243,9500,C,30-Apr-20
8569,385,274,34500,A,18-Dec-19
8570,236,137,30500,C,23-May-19
8571,193,163,12500,I,8-Feb-20
8572,340,208,2000,F,17-May-21
8573,214,112,10000,I,20-Jan-20
8574,112,69,5000,I,10-Oct-19
8575,203,176,8000,G,18-Mar-20
8576,170,11,11000,E,15-Dec-19
8577,158,217,44500,J,24-Jun-19
8578,365,168,21000,F,26-Mar-19
8579,168,119,48000,C,18-Apr-20
8580,93,223,4500,G,12-Apr-20
8581,308,120,29000,F,5-Aug-20
8582,195,28,48500,G,6-Dec-20
8583,118,36,46500,I,19-Jan-19
8584,366,275,44000,A,3-Jan-20
8585,186,148,44000,H,29-Mar-19
8586,131,176,31500,G,4-Nov-20
8587,45,101,7500,G,11-Feb-19
8588,12,213,24000,H,14-Aug-20
8589,151,196,27500,E,7-Jul-19
8590,1,214,35000,H,17-Feb-21
8591,201,149,16000,A,18-Oct-19
8592,354,264,7500,A,12-Oct-20
8593,181,157,25000,F,10-Dec-20
8594,157,253,14000,F,7-Jan-20
8595,392,286,12500,A,12-Apr-21
8596,300,216,39000,G,6-Jan-19
8597,343,252,33500,J,31-Aug-21
8598,375,269,7500,F,25-Dec-19
8599,335,244,16500,G,21-Aug-21
8600,133,159,25500,C,24-Nov-20
8601,271,37,35000,D,5-Jan-19
8602,176,155,7500,B,27-Mar-20
8603,80,40,26500,D,10-Sep-19
8604,260,207,44000,D,12-Oct-20
8605,49,60,22000,C,27-Jun-19
8606,65,91,12000,I,20-Jun-19
8607,358,167,29500,I,15-Oct-20
8608,65,126,32500,G,1-Oct-20
8609,219,254,36500,H,24-Jan-19
8610,253,72,47000,B,12-Dec-19
8611,384,272,31500,C,24-Sep-21
8612,38,239,37500,G,27-Apr-20
8613,3,180,48500,F,15-Oct-20
8614,231,145,21000,G,1-Oct-20
8615,197,216,6000,D,16-Mar-20
8616,42,223,23000,H,4-Feb-20
8617,308,287,15500,I,19-Nov-19
8618,236,50,3500,G,17-Dec-19
8619,121,112,5500,H,27-Jan-19
8620,374,155,4500,A,2-Jan-21
8621,252,47,17000,F,24-Aug-20
8622,238,60,45500,C,15-Jan-21
8623,283,189,47500,H,12-Jan-19
8624,205,142,22000,H,26-Feb-19
8625,231,234,33500,D,27-Mar-19
8626,161,99,44500,G,3-Mar-20
8627,105,119,49500,E,15-Mar-19
8628,385,65,48500,F,21-Nov-20
8629,260,36,42500,I,2-Aug-19
8630,92,251,48000,F,2-Jan-20
8631,233,94,25000,C,25-Nov-20
8632,128,23,33000,I,3-Aug-19
8633,141,213,2000,F,6-May-20
8634,287,212,15500,D,27-Jul-21
8635,354,29,37000,F,27-Nov-20
8636,218,44,30000,D,20-May-20
8637,352,182,4000,E,26-May-21
8638,320,194,43000,J,15-May-19
8639,334,9,42000,E,12-Mar-20
8640,90,195,44500,I,10-Jan-20
8641,301,187,31500,I,9-Mar-21
8642,118,102,37500,G,4-Sep-20
8643,225,85,44000,E,13-Mar-20
8644,120,163,32000,H,26-Mar-21
8645,297,276,45000,D,3-Feb-19
8646,244,205,49000,H,13-Feb-21
8647,25,63,13000,E,31-Jul-21
8648,176,72,22500,J,16-Jun-19
8649,198,90,49500,A,28-Jan-20
8650,350,233,21000,D,28-Dec-19
8651,294,238,9000,B,26-Apr-21
8652,207,179,500,I,27-Jan-20
8653,169,177,24000,B,12-Apr-20
8654,245,67,34500,F,26-Mar-21
8655,230,192,16500,J,9-Jun-19
8656,379,19,42500,H,7-Feb-20
8657,289,15,50000,E,20-Jan-19
8658,19,26,37000,J,30-Mar-19
8659,256,295,44000,I,23-Jan-21
8660,392,261,22500,B,1-Oct-19
8661,118,250,40500,H,10-Jul-21
8662,124,286,46500,H,10-May-21
8663,144,298,6000,H,25-Aug-19
8664,267,68,24000,D,27-Nov-20
8665,134,238,29500,J,1-Aug-19
8666,204,252,40000,F,9-Jan-19
8667,33,165,39000,F,25-Sep-20
8668,257,30,32000,I,23-May-21
8669,125,209,33500,J,5-Dec-20
8670,152,203,8000,E,19-Jan-20
8671,42,287,29500,F,27-Sep-20
8672,258,269,19000,I,28-Jun-19
8673,208,89,8500,C,11-Jun-19
8674,101,102,21000,B,14-Jul-20
8675,162,116,41000,F,11-Aug-21
8676,89,48,36000,E,22-Nov-19
8677,143,26,29500,C,26-Mar-20
8678,37,170,37000,H,10-May-21
8679,255,189,45500,F,13-Aug-19
8680,314,27,3500,H,18-Aug-19
8681,349,35,23500,G,25-Feb-20
8682,77,5,8000,A,30-Jun-20
8683,140,43,18500,H,1-Jan-21
8684,57,132,39500,G,15-Dec-19
8685,270,247,33000,A,27-Oct-19
8686,271,233,21500,J,17-Jul-19
8687,341,200,6500,A,14-Oct-19
8688,385,244,25000,A,2-Jan-19
8689,118,252,42000,A,22-Nov-20
8690,206,42,11000,H,25-Jan-19
8691,326,207,42500,D,12-Apr-21
8692,174,87,46000,F,27-Nov-19
8693,67,144,25500,F,12-Aug-20
8694,302,174,11000,G,5-Sep-19
8695,244,36,16000,A,11-Nov-19
8696,310,118,6000,G,11-Sep-20
8697,308,177,30500,H,21-Jun-20
8698,22,81,2000,A,2-Jul-19
8699,50,168,11000,H,8-May-19
8700,38,117,13500,F,15-Sep-20
8701,391,284,12000,F,11-May-19
8702,128,78,11000,J,9-Sep-20
8703,258,281,43000,E,26-Oct-20
8704,42,90,33000,J,17-Aug-19
8705,276,299,15500,B,22-Jul-20
8706,193,101,16000,B,15-Nov-20
8707,246,117,45000,I,20-Jul-21
8708,374,78,17500,G,29-Nov-20
8709,251,170,21000,J,23-Jul-21
8710,44,46,2000,A,18-Dec-19
8711,236,174,33000,D,13-Dec-20
8712,311,237,25000,A,19-Sep-19
8713,166,256,6500,A,1-Feb-20
8714,62,114,31500,J,20-Feb-20
8715,75,156,25500,J,11-May-21
8716,183,179,46500,I,23-Jan-21
8717,315,276,12500,F,22-Feb-21
8718,306,275,39000,I,13-Jan-21
8719,20,267,17500,C,26-Sep-19
8720,185,162,6000,F,18-Jan-20
8721,61,3,37500,J,26-Jan-19
8722,156,5,49000,H,23-Jul-20
8723,157,155,24000,F,3-Jun-20
8724,249,55,47000,C,14-Jul-19
8725,45,228,37500,E,22-Sep-21
8726,224,284,500,G,6-Sep-21
8727,367,146,10000,E,9-Mar-20
8728,74,139,2500,D,15-May-19
8729,2,55,17000,D,5-Sep-21
8730,307,185,21500,C,26-Apr-21
8731,315,182,16000,G,17-Apr-21
8732,312,175,27000,I,7-Nov-20
8733,13,159,1000,D,19-Nov-19
8734,243,31,49000,J,25-Sep-20
8735,281,48,1000,A,29-Jan-20
8736,105,120,44000,I,20-Feb-20
8737,284,285,21000,E,21-May-19
8738,102,136,14500,G,14-Oct-19
8739,175,234,29000,H,9-Sep-20
8740,86,127,31500,C,29-Jan-19
8741,225,264,6500,F,16-Jun-20
8742,291,107,3000,C,21-Feb-21
8743,333,296,27000,C,4-Jun-21
8744,76,142,49500,B,11-Apr-21
8745,166,282,19000,E,22-May-21
8746,46,162,4500,F,23-Jan-19
8747,266,280,38500,H,25-May-20
8748,2,55,46000,B,29-Jan-20
8749,38,213,34000,H,7-Sep-20
8750,80,48,19500,B,21-Aug-20
8751,225,136,18000,A,9-Apr-19
8752,305,253,10000,G,5-Feb-19
8753,170,166,15500,F,24-Nov-19
8754,59,139,13000,G,12-Aug-21
8755,258,79,30000,A,17-Jul-21
8756,243,276,17000,E,25-Aug-21
8757,169,117,31000,A,29-Jan-21
8758,251,221,40000,B,25-Sep-20
8759,111,65,15500,H,10-Jan-20
8760,193,141,46000,G,19-Aug-20
8761,171,86,7500,G,27-Nov-19
8762,70,242,14000,J,25-Aug-21
8763,136,255,29500,C,5-Aug-20
8764,77,163,31500,J,23-Sep-20
8765,211,281,32500,B,14-Mar-21
8766,292,110,36000,E,5-Dec-19
8767,40,90,25500,E,13-Jul-19
8768,244,256,10000,D,30-May-19
8769,313,291,28000,J,18-Jun-21
8770,352,117,10000,B,29-Mar-21
8771,260,183,25500,B,8-Jun-20
8772,126,239,16500,F,27-Dec-19
8773,143,251,30500,J,31-Jul-20
8774,141,129,32500,J,7-Aug-19
8775,339,93,42500,B,7-Jan-20
8776,319,282,20500,E,25-Apr-21
8777,211,195,19000,E,24-Jul-21
8778,136,7,31000,J,11-Sep-19
8779,314,182,6500,F,23-Mar-20
8780,106,268,48500,J,22-Jun-21
8781,264,11,48000,G,3-Jun-19
8782,84,5,45000,B,12-Aug-20
8783,8,73,37000,D,1-May-19
8784,4,143,39500,D,29-Apr-20
8785,231,152,7000,F,30-Sep-19
8786,165,146,9000,B,14-Aug-20
8787,87,203,37000,I,18-Sep-21
8788,40,1,22000,I,12-Aug-21
8789,200,274,33000,B,2-Jul-21
8790,180,149,17500,A,29-Nov-19
8791,53,119,8500,J,21-Aug-20
8792,364,46,26000,A,26-Mar-19
8793,49,298,47000,J,15-Jan-21
8794,185,64,28000,C,12-Sep-21
8795,386,95,18000,C,19-Jun-20
8796,353,227,8000,E,29-Oct-19
8797,107,219,27500,C,30-Jul-19
8798,183,75,19500,I,8-Nov-19
8799,246,179,19500,E,4-Mar-19
8800,349,294,47500,G,20-Oct-19
8801,218,138,21000,D,9-Nov-19
8802,260,197,11500,F,17-May-21
8803,34,202,45500,F,30-May-19
8804,83,66,1500,C,13-Jun-19
8805,76,34,5500,F,6-Dec-19
8806,46,63,3500,F,24-Jun-20
8807,109,284,49000,I,19-Nov-19
8808,246,149,24500,H,22-Jun-19
8809,333,266,28500,C,1-Apr-20
8810,218,83,46000,G,17-Oct-20
8811,218,49,48000,I,28-May-20
8812,44,99,16500,E,4-Sep-20
